id,ts,temperatura,humedadRelativa,iluminancia
dosel-sombra-01,2026-09-24T04:48:28.538Z,22.28,88.9,0
dosel-sombra-01,2026-09-24T04:47:43.531Z,22.44,91.2,0
dosel-sombra-01,2026-09-24T04:46:58.528Z,22.22,90.8,0
dosel-sombra-01,2026-09-24T04:46:13.613Z,22.28,91.3,0
dosel-sombra-01,2026-09-24T13:43:47.68Z,25.54,77.7,5370.9
dosel-sombra-01,2026-09-24T13:52:47.685Z,25.5,75.9,4985
dosel-sombra-01,2026-09-24T13:53:32.698Z,25.67,78.3,5324.1
dosel-sombra-01,2026-09-24T13:54:17.695Z,25.85,77.3,4741.5
dosel-sombra-01,2026-09-24T13:55:02.687Z,25.88,76,4819.8
dosel-sombra-01,2026-09-24T13:55:47.694Z,26,76.2,5266.8
dosel-sombra-01,2026-09-24T13:56:32.687Z,25.67,77.6,5651.4
dosel-sombra-01,2026-09-24T13:57:17.692Z,25.47,78.5,5801.9
dosel-sombra-01,2026-09-24T13:58:02.703Z,25.72,75.8,6111.8
dosel-sombra-01,2026-09-24T15:13:48.601Z,26.76,73.7,7215
dosel-sombra-01,2026-09-24T15:44:33.631Z,26.93,71.5,6256.8
dosel-sombra-01,2026-09-24T15:45:18.619Z,26.97,73,8192.3
dosel-sombra-01,2026-09-24T15:46:03.629Z,26.96,72.4,5984.5
dosel-sombra-01,2026-09-24T17:04:04.52Z,27.75,68.7,8315.5
dosel-sombra-01,2026-09-24T19:05:05.459Z,28.83,67.1,6158.1
dosel-sombra-01,2026-09-24T19:05:50.466Z,28.4,68.1,6444.6
dosel-sombra-01,2026-09-24T19:06:35.473Z,28.14,69.3,5949.5
dosel-sombra-01,2026-09-24T19:07:20.466Z,28.25,68.5,7523.5
dosel-sombra-01,2026-09-24T19:11:05.462Z,28.74,68.1,5729.4
dosel-sombra-01,2026-09-24T19:11:50.472Z,28.34,69.4,6827
dosel-sombra-01,2026-09-24T19:12:35.474Z,28.76,67,6803
dosel-sombra-01,2026-09-24T19:13:20.471Z,28.11,67.6,5287
dosel-sombra-01,2026-09-24T19:34:20.489Z,28.48,67.9,5951.7
dosel-sombra-01,2026-09-24T19:54:35.941Z,28.71,67.4,6032.7
dosel-sombra-01,2026-09-24T19:55:20.949Z,28.75,69.4,4652.9
dosel-sombra-01,2026-09-24T19:56:05.941Z,28.78,68.4,5564.8
dosel-sombra-01,2026-09-24T19:56:50.934Z,28.59,69.8,6274.7
dosel-sombra-01,2026-09-24T19:57:35.942Z,28.01,67.3,5989.9
dosel-sombra-01,2026-09-24T20:01:20.931Z,28.03,69.7,5566.1
dosel-sombra-01,2026-09-24T20:02:05.942Z,28.32,68.6,6163.7
dosel-sombra-01,2026-09-24T20:07:20.941Z,28.46,69.1,4446
dosel-sombra-01,2026-09-24T20:08:05.958Z,28.26,68,5024.4
dosel-sombra-01,2026-09-24T20:08:50.944Z,28.22,68.7,5036.7
dosel-sombra-01,2026-09-24T21:42:36.851Z,27.7,71.1,2157.6
dosel-sombra-01,2026-09-24T21:43:21.862Z,27.53,71.1,2155.6
dosel-sombra-01,2026-09-24T21:47:51.862Z,27.79,71.5,2297.4
dosel-sombra-01,2026-09-24T21:48:36.857Z,27.64,72.4,2666
dosel-sombra-01,2026-09-24T21:49:21.86Z,27.34,70.9,1981.8
dosel-sombra-01,2026-09-24T21:50:06.854Z,27.38,70.7,2282.7
dosel-sombra-01,2026-09-24T22:14:51.888Z,27.37,72.7,1456.1
dosel-sombra-01,2026-09-24T22:15:36.883Z,27.7,70.6,1367.3
dosel-sombra-01,2026-09-24T22:16:21.882Z,27.1,72.3,1467.4
dosel-sombra-01,2026-09-24T22:17:06.879Z,27.47,71.1,1303.5
dosel-sombra-01,2026-09-24T22:17:51.892Z,27.28,73.5,1228.8
dosel-sombra-01,2026-09-24T22:18:36.887Z,27.57,71.3,1241.4
dosel-sombra-01,2026-09-24T22:36:37.315Z,26.74,72.1,915.1
dosel-sombra-01,2026-09-24T22:37:22.325Z,27.05,73.8,693.3
dosel-sombra-01,2026-09-24T22:38:07.32Z,27.18,71.9,743
dosel-sombra-01,2026-09-24T23:54:07.798Z,25.63,76.6,0
dosel-sombra-01,2026-09-24T23:57:52.808Z,26.15,78.1,0
dosel-sombra-01,2026-09-24T23:58:37.812Z,25.74,78.2,0
dosel-sombra-01,2026-09-25T00:29:22.843Z,25.41,77.1,0
dosel-sombra-01,2026-09-25T00:51:53.266Z,24.78,78.4,0
dosel-sombra-01,2026-09-25T00:52:38.258Z,25.29,80.9,0
dosel-sombra-01,2026-09-25T00:53:23.272Z,25.37,80.9,0
dosel-sombra-01,2026-09-25T00:54:08.266Z,25.2,78.5,0
dosel-sombra-01,2026-09-25T00:59:23.258Z,25.16,79.1,0
dosel-sombra-01,2026-09-25T01:00:08.267Z,25,81,0
dosel-sombra-01,2026-09-25T01:57:53.721Z,23.93,84.3,0
dosel-sombra-01,2026-09-25T01:58:38.725Z,24.22,83,0
dosel-sombra-01,2026-09-25T02:29:24.181Z,23.81,85.6,0
dosel-sombra-01,2026-09-25T02:30:09.188Z,23.41,83.7,0
dosel-sombra-01,2026-09-25T02:30:54.181Z,23.97,84.2,0
dosel-sombra-01,2026-09-25T02:31:39.193Z,23.79,85.6,0
dosel-sombra-01,2026-09-25T02:32:24.173Z,23.8,84.4,0
dosel-sombra-01,2026-09-25T02:33:09.185Z,23.35,83.3,0
dosel-sombra-01,2026-09-25T02:33:54.184Z,23.31,83.4,0
dosel-sombra-01,2026-09-25T02:34:39.177Z,23.92,84,0
dosel-sombra-01,2026-09-25T02:35:24.186Z,23.74,83.5,0
dosel-sombra-01,2026-09-25T02:36:09.179Z,23.62,83.8,0
dosel-sombra-01,2026-09-24T13:39:17.686Z,25.24,77.6,4216.3
dosel-sombra-01,2026-09-24T13:40:02.68Z,25.42,77.5,4406.8
dosel-sombra-01,2026-09-24T13:40:47.688Z,25.24,78,5261.6
dosel-sombra-01,2026-09-24T13:41:32.681Z,25.84,78.8,5316.9
dosel-sombra-01,2026-09-24T13:45:17.686Z,25.91,79.1,5546.4
dosel-sombra-01,2026-09-24T13:46:02.68Z,25.44,76.6,4966.2
dosel-sombra-01,2026-09-24T13:46:47.693Z,25.41,78,5265.6
dosel-sombra-01,2026-09-24T13:47:32.685Z,25.74,77.2,5631.6
dosel-sombra-01,2026-09-24T14:28:48.133Z,26.4,74.6,5403.8
dosel-sombra-01,2026-09-24T14:54:18.147Z,26.82,74.6,7196.5
dosel-sombra-01,2026-09-24T14:55:03.152Z,26.6,74.4,7418.7
dosel-sombra-01,2026-09-24T14:58:48.145Z,26.63,74.1,6992.4
dosel-sombra-01,2026-09-24T15:17:33.597Z,26.93,71.8,6277
dosel-sombra-01,2026-09-24T15:18:18.598Z,26.81,74.5,7420.9
dosel-sombra-01,2026-09-24T15:19:03.605Z,26.85,74.6,7991.4
dosel-sombra-01,2026-09-24T15:43:03.63Z,27.39,70.9,6559.2
dosel-sombra-01,2026-09-24T15:43:48.621Z,27.23,71.5,6490.3
dosel-sombra-01,2026-09-24T16:34:49.087Z,28.21,70.7,8585.4
dosel-sombra-01,2026-09-24T16:35:34.079Z,28.07,71.6,7981.6
dosel-sombra-01,2026-09-24T16:36:19.086Z,28.15,69.1,7037.2
dosel-sombra-01,2026-09-24T16:37:04.095Z,27.93,68.9,8405.6
dosel-sombra-01,2026-09-24T18:24:35.011Z,28.55,69.6,6484
dosel-sombra-01,2026-09-24T18:28:20Z,28.54,69.4,6251.5
dosel-sombra-01,2026-09-24T18:34:19.999Z,28.61,68,6054.4
dosel-sombra-01,2026-09-24T18:35:05.009Z,28.56,67.1,6700.8
dosel-sombra-01,2026-09-24T18:35:50.017Z,28.63,66.7,5913.4
dosel-sombra-01,2026-09-24T18:36:35.003Z,28.34,67.7,6605.9
dosel-sombra-01,2026-09-24T19:35:05.486Z,28.75,66.7,5666.8
dosel-sombra-01,2026-09-24T19:35:50.499Z,28.5,66.7,6060.3
dosel-sombra-01,2026-09-24T19:44:05.506Z,28.6,67.9,5418.6
dosel-sombra-01,2026-09-24T20:00:35.939Z,28.3,69,4814.7
dosel-sombra-01,2026-09-24T20:12:35.937Z,28.34,68.9,5669.1
dosel-sombra-01,2026-09-24T20:13:20.932Z,28.62,67.3,4642
dosel-sombra-01,2026-09-24T20:14:50.952Z,27.95,69.4,5301.4
dosel-sombra-01,2026-09-24T20:15:35.992Z,28.24,70,5505.9
dosel-sombra-01,2026-09-24T20:16:20.953Z,28.64,68,5481.3
dosel-sombra-01,2026-09-24T20:57:36.397Z,27.7,70.9,4583.1
dosel-sombra-01,2026-09-24T20:58:21.409Z,28.11,69.2,4061.4
dosel-sombra-01,2026-09-24T21:24:36.422Z,27.51,71,2951
dosel-sombra-01,2026-09-24T21:25:21.419Z,28.13,71.2,3581.2
dosel-sombra-01,2026-09-24T21:29:06.44Z,27.58,70.7,2491
dosel-sombra-01,2026-09-25T00:03:07.826Z,25.67,75.9,0
dosel-sombra-01,2026-09-25T00:04:37.816Z,26.12,76.4,0
dosel-sombra-01,2026-09-25T00:05:22.813Z,26,77.7,0
dosel-sombra-01,2026-09-25T00:17:22.828Z,25.53,77.4,0
dosel-sombra-01,2026-09-25T00:27:07.83Z,25.16,77.3,0
dosel-sombra-01,2026-09-25T00:27:52.825Z,25.23,77.6,0
dosel-sombra-01,2026-09-25T00:28:37.833Z,25.35,78.6,0
dosel-sombra-01,2026-09-25T00:45:08.254Z,25.38,79.5,0
dosel-sombra-01,2026-09-25T00:45:53.264Z,25.38,79.7,0
dosel-sombra-01,2026-09-25T00:46:38.245Z,24.97,78.2,0
dosel-sombra-01,2026-09-25T02:14:23.748Z,23.69,84.6,0
dosel-sombra-01,2026-09-25T02:18:53.745Z,24.04,83.5,0
dosel-sombra-01,2026-09-24T13:42:17.688Z,25.45,78.2,4628.1
dosel-sombra-01,2026-09-24T13:44:32.692Z,25.58,77.3,4691.1
dosel-sombra-01,2026-09-24T14:44:33.141Z,26.93,75,6697.4
dosel-sombra-01,2026-09-24T14:45:18.133Z,26.83,75.5,6665.7
dosel-sombra-01,2026-09-24T14:46:03.159Z,26.27,74.5,6515.1
dosel-sombra-01,2026-09-24T15:39:18.617Z,27.2,73.2,7385.9
dosel-sombra-01,2026-09-24T16:04:49.062Z,27.38,71.4,6413.4
dosel-sombra-01,2026-09-24T16:05:34.07Z,27.18,71.1,8136.7
dosel-sombra-01,2026-09-24T16:06:19.065Z,27.69,71.5,7394
dosel-sombra-01,2026-09-24T16:28:04.082Z,27.39,70.3,8367.3
dosel-sombra-01,2026-09-24T16:37:49.08Z,27.85,69.8,6688.4
dosel-sombra-01,2026-09-24T16:38:34.088Z,27.59,69.8,6982.1
dosel-sombra-01,2026-09-24T16:39:19.094Z,27.56,71,6985
dosel-sombra-01,2026-09-24T16:40:04.091Z,27.57,71.1,8191.8
dosel-sombra-01,2026-09-24T16:40:49.084Z,28.16,69.9,7710.9
dosel-sombra-01,2026-09-24T16:46:49.521Z,28.18,71.4,8842.9
dosel-sombra-01,2026-09-24T16:47:34.518Z,27.65,69.8,6880.6
dosel-sombra-01,2026-09-24T16:48:19.51Z,27.9,71,8438.1
dosel-sombra-01,2026-09-24T18:40:20.011Z,28.39,67.5,7994.7
dosel-sombra-01,2026-09-24T18:41:05.015Z,28.16,67.4,6585.1
dosel-sombra-01,2026-09-24T18:41:50.005Z,28.25,68.2,6987
dosel-sombra-01,2026-09-24T18:42:35.014Z,28.41,66.6,7847.6
dosel-sombra-01,2026-09-24T19:08:50.472Z,28.61,68.7,6976.9
dosel-sombra-01,2026-09-24T20:51:36.401Z,28.25,69,4745.2
dosel-sombra-01,2026-09-24T20:52:21.395Z,28.14,70.4,4542.5
dosel-sombra-01,2026-09-24T20:53:06.39Z,28.11,68.1,3630.1
dosel-sombra-01,2026-09-24T20:53:51.405Z,27.87,68.6,4107.1
dosel-sombra-01,2026-09-24T21:26:06.425Z,27.57,70.4,2729.7
dosel-sombra-01,2026-09-24T21:26:51.433Z,27.53,71.7,2751.8
dosel-sombra-01,2026-09-24T21:27:36.426Z,27.87,69.2,3045.8
dosel-sombra-01,2026-09-24T21:28:21.435Z,27.57,69.1,3175.6
dosel-sombra-01,2026-09-24T21:34:21.839Z,27.49,71.8,2857
dosel-sombra-01,2026-09-24T21:38:06.846Z,27.85,70.8,2274
dosel-sombra-01,2026-09-24T21:38:51.835Z,27.71,72.1,2763.5
dosel-sombra-01,2026-09-24T21:39:36.843Z,27.82,70.3,2231.5
dosel-sombra-01,2026-09-24T21:40:21.853Z,28.05,69.7,2232.7
dosel-sombra-01,2026-09-24T21:53:51.859Z,27.87,72.2,2218.2
dosel-sombra-01,2026-09-24T22:12:36.875Z,27.66,72.6,1634.3
dosel-sombra-01,2026-09-24T22:13:21.885Z,27.36,71.8,1746
dosel-sombra-01,2026-09-24T22:35:07.305Z,26.86,72.4,915.2
dosel-sombra-01,2026-09-24T22:35:52.326Z,27.38,72.8,737.9
dosel-sombra-01,2026-09-25T00:33:52.834Z,25.47,78,0
dosel-sombra-01,2026-09-25T00:34:37.842Z,25.76,78.9,0
dosel-sombra-01,2026-09-25T00:35:22.832Z,25.29,77.7,0
dosel-sombra-01,2026-09-25T00:36:07.843Z,24.98,78.5,0
dosel-sombra-01,2026-09-25T00:36:52.839Z,25,79.9,0
dosel-sombra-01,2026-09-25T00:37:37.831Z,25.15,77.6,0
dosel-sombra-01,2026-09-25T00:38:22.839Z,25.5,77.8,0
dosel-sombra-01,2026-09-25T01:18:53.289Z,25.11,82.2,0
dosel-sombra-01,2026-09-25T01:22:38.281Z,24.89,80.4,0
dosel-sombra-01,2026-09-25T01:23:23.29Z,24.7,80.3,0
dosel-sombra-01,2026-09-25T01:51:08.719Z,24.12,81.2,0
dosel-sombra-01,2026-09-25T01:51:53.73Z,23.91,82.9,0
dosel-sombra-01,2026-09-25T01:59:23.732Z,24.3,83,0
dosel-sombra-01,2026-09-25T02:24:54.185Z,23.45,85.5,0
dosel-sombra-01,2026-09-25T02:25:39.18Z,24.12,85.5,0
dosel-sombra-01,2026-09-24T02:16:54.52Z,23.64,83,0
dosel-sombra-01,2026-09-24T02:16:09.524Z,23.99,84.9,0
dosel-sombra-01,2026-09-24T02:15:24.535Z,24.17,83.9,0
dosel-sombra-01,2026-09-24T02:14:39.528Z,23.56,84,0
dosel-sombra-01,2026-09-24T02:13:54.517Z,24.13,83.2,0
dosel-sombra-01,2026-09-24T02:13:09.526Z,23.69,83,0
dosel-sombra-01,2026-09-24T02:12:24.52Z,23.53,83.5,0
dosel-sombra-01,2026-09-24T02:11:39.517Z,23.82,82.4,0
dosel-sombra-01,2026-09-24T02:10:54.523Z,23.74,82.5,0
dosel-sombra-01,2026-09-24T02:10:09.524Z,24.05,82.4,0
dosel-sombra-01,2026-09-24T02:09:24.516Z,23.94,82.8,0
dosel-sombra-01,2026-09-24T02:08:39.509Z,24.04,83.8,0
dosel-sombra-01,2026-09-24T02:07:54.513Z,23.97,83.9,0
dosel-sombra-01,2026-09-24T02:07:09.518Z,24.12,82.9,0
dosel-sombra-01,2026-09-24T02:06:24.511Z,24.26,82.2,0
dosel-sombra-01,2026-09-24T02:05:39.518Z,23.64,83.3,0
dosel-sombra-01,2026-09-24T02:04:54.52Z,24,82.7,0
dosel-sombra-01,2026-09-24T02:04:09.519Z,23.67,83.5,0
dosel-sombra-01,2026-09-24T02:03:24.515Z,24.11,82.2,0
dosel-sombra-01,2026-09-24T02:02:39.518Z,24.15,83.3,0
dosel-sombra-01,2026-09-24T02:01:54.507Z,24.09,83,0
dosel-sombra-01,2026-09-24T02:01:09.513Z,24.1,84.1,0
dosel-sombra-01,2026-09-24T02:00:24.516Z,23.7,83.4,0
dosel-sombra-01,2026-09-24T01:59:39.508Z,24.16,83,0
dosel-sombra-01,2026-09-24T01:58:54.523Z,23.97,82.4,0
dosel-sombra-01,2026-09-24T01:58:09.519Z,23.94,83.3,0
dosel-sombra-01,2026-09-24T01:57:24.507Z,23.88,84.4,0
dosel-sombra-01,2026-09-24T01:56:39.5Z,23.78,83.8,0
dosel-sombra-01,2026-09-24T01:55:54.52Z,23.94,81.7,0
dosel-sombra-01,2026-09-24T01:55:09.523Z,24.35,83,0
dosel-sombra-01,2026-09-24T01:54:24.514Z,24.53,81.7,0
dosel-sombra-01,2026-09-24T01:53:39.531Z,24.58,83.4,0
dosel-sombra-01,2026-09-24T01:52:54.504Z,24.36,81.9,0
dosel-sombra-01,2026-09-24T01:52:09.511Z,24.26,82.5,0
dosel-sombra-01,2026-09-24T01:51:24.519Z,24.58,81.6,0
dosel-sombra-01,2026-09-24T01:50:39.513Z,24.16,81.9,0
dosel-sombra-01,2026-09-24T01:49:54.506Z,24.55,83.2,0
dosel-sombra-01,2026-09-24T01:49:09.499Z,24.51,81.6,0
dosel-sombra-01,2026-09-24T01:48:24.492Z,24.25,82.4,0
dosel-sombra-01,2026-09-24T01:47:39.512Z,24.67,81.3,0
dosel-sombra-01,2026-09-24T01:46:54.5Z,24.69,81.2,0
dosel-sombra-01,2026-09-24T01:46:09.516Z,24.34,81.5,0
dosel-sombra-01,2026-09-24T01:45:24.508Z,24.43,82.2,0
dosel-sombra-01,2026-09-24T01:44:39.505Z,23.96,80.9,0
dosel-sombra-01,2026-09-24T01:43:54.505Z,23.99,80.8,0
dosel-sombra-01,2026-09-24T01:43:09.511Z,24.21,82.3,0
dosel-sombra-01,2026-09-24T01:42:24.487Z,24.46,81.9,0
dosel-sombra-01,2026-09-24T01:41:39.491Z,24.5,83.2,0
dosel-sombra-01,2026-09-24T01:40:54.497Z,24.32,83.3,0
dosel-sombra-01,2026-09-24T01:40:09.507Z,24.11,83.4,0
dosel-sombra-01,2026-09-24T01:39:24.494Z,24.04,80.6,0
dosel-sombra-01,2026-09-24T01:38:39.5Z,24.57,83.3,0
dosel-sombra-01,2026-09-24T01:37:54.507Z,24.08,81,0
dosel-sombra-01,2026-09-24T01:37:09.497Z,24.66,80.9,0
dosel-sombra-01,2026-09-24T01:36:24.488Z,24.21,80.9,0
dosel-sombra-01,2026-09-24T01:35:39.5Z,24.35,82.9,0
dosel-sombra-01,2026-09-24T01:34:54.499Z,24.5,82.4,0
dosel-sombra-01,2026-09-24T01:34:09.492Z,24.64,82.8,0
dosel-sombra-01,2026-09-24T01:33:24.489Z,24.49,82.9,0
dosel-sombra-01,2026-09-24T01:32:39.497Z,24.14,80.3,0
dosel-sombra-01,2026-09-24T01:31:54.49Z,24.44,83,0
dosel-sombra-01,2026-09-24T01:31:09.495Z,24.39,82,0
dosel-sombra-01,2026-09-24T01:30:24.499Z,24.61,80.1,0
dosel-sombra-01,2026-09-24T01:29:39.493Z,24.75,82.3,0
dosel-sombra-01,2026-09-24T01:28:54.483Z,24.79,81.4,0
dosel-sombra-01,2026-09-24T01:28:09.493Z,24.96,80,0
dosel-sombra-01,2026-09-24T01:27:24.484Z,24.98,80.1,0
dosel-sombra-01,2026-09-24T01:26:39.49Z,24.57,82.8,0
dosel-sombra-01,2026-09-24T01:25:54.482Z,24.75,82.4,0
dosel-sombra-01,2026-09-24T01:25:09.502Z,24.86,80.2,0
dosel-sombra-01,2026-09-24T01:24:24.488Z,24.31,82.5,0
dosel-sombra-01,2026-09-24T01:23:39.479Z,24.83,81.4,0
dosel-sombra-01,2026-09-24T01:22:54.489Z,24.55,80.6,0
dosel-sombra-01,2026-09-24T01:22:09.476Z,24.47,79.8,0
dosel-sombra-01,2026-09-24T01:21:24.485Z,24.64,80.2,0
dosel-sombra-01,2026-09-24T01:20:39.48Z,24.37,82.3,0
dosel-sombra-01,2026-09-24T01:19:54.485Z,24.6,81.8,0
dosel-sombra-01,2026-09-24T01:19:09.494Z,24.7,82.4,0
dosel-sombra-01,2026-09-24T01:18:24.482Z,24.41,80.9,0
dosel-sombra-01,2026-09-24T01:17:39.486Z,24.9,79.8,0
dosel-sombra-01,2026-09-24T01:16:54.491Z,24.54,81.8,0
dosel-sombra-01,2026-09-24T01:16:09.484Z,24.94,80.2,0
dosel-sombra-01,2026-09-24T01:15:24.475Z,24.57,81.3,0
dosel-sombra-01,2026-09-24T01:14:39.488Z,25.11,80,0
dosel-sombra-01,2026-09-24T01:13:54.493Z,25.14,82,0
dosel-sombra-01,2026-09-24T01:13:09.472Z,24.78,79.7,0
dosel-sombra-01,2026-09-24T01:12:24.478Z,24.89,81.6,0
dosel-sombra-01,2026-09-24T01:11:39.532Z,24.51,81.7,0
dosel-sombra-01,2026-09-23T20:36:53.374Z,28.35,69.4,4278.2
dosel-sombra-01,2026-09-23T20:36:08.377Z,28.42,69.3,5075
dosel-sombra-01,2026-09-23T20:35:23.365Z,28.21,68.7,3856.4
dosel-sombra-01,2026-09-23T20:34:38.357Z,28.41,70.4,5197.7
dosel-sombra-01,2026-09-23T20:33:53.38Z,28.07,67.5,5232.7
dosel-sombra-01,2026-09-23T20:33:08.362Z,27.9,67.6,4686.8
dosel-sombra-01,2026-09-23T20:32:23.366Z,28.32,70.1,3905.7
dosel-sombra-01,2026-09-23T20:31:38.373Z,27.96,69.8,4324.3
dosel-sombra-01,2026-09-23T20:30:53.362Z,28,69.5,4355.8
dosel-sombra-01,2026-09-23T20:30:08.378Z,28.2,68.2,5471.7
dosel-sombra-01,2026-09-23T20:29:23.372Z,27.93,69.6,4708.8
dosel-sombra-01,2026-09-23T20:28:38.363Z,28.16,70.1,4017.5
dosel-sombra-01,2026-09-23T20:27:53.369Z,28.31,69.9,3935.1
dosel-sombra-01,2026-09-23T20:27:08.36Z,28.54,69,3933
dosel-sombra-01,2026-09-23T20:26:23.371Z,27.92,67.4,5122.6
dosel-sombra-01,2026-09-23T20:25:38.361Z,28.02,70.2,4911.9
dosel-sombra-01,2026-09-23T20:24:53.348Z,27.98,68.5,5305.7
dosel-sombra-01,2026-09-23T20:24:08.367Z,28.17,68.4,5577
dosel-sombra-01,2026-09-23T20:23:23.353Z,28.08,68.7,4418.9
dosel-sombra-01,2026-09-23T20:22:38.359Z,28.28,68.3,5430.4
dosel-sombra-01,2026-09-23T20:21:53.367Z,28.67,69.6,4956
dosel-sombra-01,2026-09-23T20:21:08.359Z,27.89,68.1,4038.8
dosel-sombra-01,2026-09-23T20:20:23.352Z,27.96,69.7,5098.1
dosel-sombra-01,2026-09-23T20:19:38.359Z,28.19,67.3,5258.6
dosel-sombra-01,2026-09-23T20:18:53.364Z,28.14,69.6,5474.6
dosel-sombra-01,2026-09-23T20:18:08.36Z,28.1,69.3,5282.3
dosel-sombra-01,2026-09-23T20:17:23.348Z,28.52,68.7,4237.3
dosel-sombra-01,2026-09-23T20:16:38.356Z,28.35,70.1,5114.8
dosel-sombra-01,2026-09-23T20:15:53.359Z,28.7,68.6,4321.6
dosel-sombra-01,2026-09-23T20:15:08.358Z,28.34,69,5549
dosel-sombra-01,2026-09-23T20:14:23.362Z,28.27,68.9,5123.6
dosel-sombra-01,2026-09-23T20:13:38.355Z,28.42,69.9,5618.9
dosel-sombra-01,2026-09-23T20:12:53.351Z,28.62,68.8,6006.4
dosel-sombra-01,2026-09-23T20:12:08.36Z,28.39,68.9,5843.5
dosel-sombra-01,2026-09-23T20:11:23.35Z,28.54,69.2,5480
dosel-sombra-01,2026-09-23T20:10:38.355Z,28.68,68.7,5208.3
dosel-sombra-01,2026-09-23T20:09:53.342Z,28.69,69.2,4652.8
dosel-sombra-01,2026-09-23T20:09:08.354Z,28.26,67.2,5273.4
dosel-sombra-01,2026-09-23T20:08:23.348Z,28,68.6,5641.7
dosel-sombra-01,2026-09-23T20:07:38.353Z,28.59,67.8,4607.6
dosel-sombra-01,2026-09-23T20:06:53.344Z,28.21,68.3,5228
dosel-sombra-01,2026-09-23T20:06:08.348Z,28.19,67.7,5622.1
dosel-sombra-01,2026-09-23T20:05:23.337Z,28.65,69.1,4609.4
dosel-sombra-01,2026-09-23T20:04:38.346Z,27.98,67.8,5319.4
dosel-sombra-01,2026-09-23T20:03:53.354Z,28.2,67.8,5774.8
dosel-sombra-01,2026-09-23T20:03:08.348Z,28.66,68.2,6002.5
dosel-sombra-01,2026-09-23T20:02:23.356Z,28.43,68.7,4422.3
dosel-sombra-01,2026-09-23T20:01:38.349Z,28.34,67.2,4834.2
dosel-sombra-01,2026-09-23T20:00:53.326Z,28.01,69.7,5854.3
dosel-sombra-01,2026-09-23T20:00:08.343Z,28.77,69,4562.4
dosel-sombra-01,2026-09-23T19:59:23.353Z,28.57,69.8,4870.9
dosel-sombra-01,2026-09-23T19:58:38.352Z,28.07,68.1,5916.6
dosel-sombra-01,2026-09-23T19:57:53.349Z,28.12,67.2,6076.7
dosel-sombra-01,2026-09-23T19:57:08.343Z,28.13,67.9,6061.2
dosel-sombra-01,2026-09-23T19:56:23.348Z,28.44,69.3,5750.9
dosel-sombra-01,2026-09-23T19:55:38.344Z,28.15,67.1,5833.2
dosel-sombra-01,2026-09-23T19:54:53.344Z,28.55,68.5,5654.8
dosel-sombra-01,2026-09-23T19:54:08.333Z,28.75,69.1,5774.5
dosel-sombra-01,2026-09-23T19:53:23.345Z,28.07,69.8,5796.1
dosel-sombra-01,2026-09-23T19:52:38.336Z,28.15,68.3,5426.2
dosel-sombra-01,2026-09-23T19:51:53.342Z,28.65,69.2,5766.7
dosel-sombra-01,2026-09-23T19:51:08.331Z,28.42,66.8,6059.3
dosel-sombra-01,2026-09-23T19:50:23.339Z,28.78,69.5,5131.5
dosel-sombra-01,2026-09-23T19:49:38.332Z,28.28,69.3,4666.4
dosel-sombra-01,2026-09-23T19:48:53.341Z,28.06,67.9,4794.6
dosel-sombra-01,2026-09-23T19:48:08.335Z,28.08,67.6,5064.4
dosel-sombra-01,2026-09-23T19:47:23.333Z,28.69,66.8,6587.5
dosel-sombra-01,2026-09-23T19:46:38.341Z,28.1,67.9,5246.1
dosel-sombra-01,2026-09-23T19:45:53.336Z,28.83,67.6,6480.6
dosel-sombra-01,2026-09-23T19:45:08.341Z,28.15,68.3,5776.2
dosel-sombra-01,2026-09-23T19:44:23.344Z,28.65,68.9,5544.6
dosel-sombra-01,2026-09-23T19:43:38.335Z,28.76,66.8,5535.6
dosel-sombra-01,2026-09-23T19:42:53.324Z,28.4,69.6,5638.5
dosel-sombra-01,2026-09-23T19:42:08.332Z,28.23,69.5,4942.1
dosel-sombra-01,2026-09-23T19:41:23.327Z,28.64,67.4,5619.2
dosel-sombra-01,2026-09-23T19:40:38.318Z,28.31,68.8,6055.4
dosel-sombra-01,2026-09-23T19:39:53.325Z,28.54,68.9,6417
dosel-sombra-01,2026-09-23T19:39:08.315Z,28.65,67.2,6279.8
dosel-sombra-01,2026-09-23T19:38:23.325Z,28.17,68.3,6621.3
dosel-sombra-01,2026-09-23T19:37:38.319Z,28.16,67.6,5744.3
dosel-sombra-01,2026-09-23T19:36:53.32Z,28.81,67.5,6288.4
dosel-sombra-01,2026-09-23T19:36:08.342Z,28.06,69.2,5289.5
dosel-sombra-01,2026-09-23T19:35:23.32Z,28.39,69.2,5888.5
dosel-sombra-01,2026-09-23T19:34:38.324Z,28.14,68,6646.7
dosel-sombra-01,2026-09-23T19:33:53.33Z,28.3,68.8,6596.4
dosel-sombra-01,2026-09-23T19:33:08.325Z,28.49,66.7,6821.5
dosel-sombra-01,2026-09-23T19:32:23.33Z,28.6,68,5164.3
dosel-sombra-01,2026-09-23T19:31:38.42Z,28.79,68.9,5851.1
dosel-sombra-01,2026-09-23T17:30:12.254Z,28.1,68.7,7441.7
dosel-sombra-01,2026-09-23T17:29:27.26Z,28.02,67.9,8065
dosel-sombra-01,2026-09-23T17:28:42.248Z,28.44,69.6,7246.3
dosel-sombra-01,2026-09-23T17:27:57.264Z,28.51,68.2,8428.1
