id,ts,temperaturaBodega,puerta,movimiento
perimetro-bodega-01,2026-09-24T22:52:22.863Z,28.26,0,0
perimetro-bodega-01,2026-09-24T23:02:57.221Z,27.9,1,0
perimetro-bodega-01,2026-09-24T23:16:30.378Z,27.65,0,0
perimetro-bodega-01,2026-09-24T23:18:00.759Z,27.69,0,0
perimetro-bodega-01,2026-09-24T23:19:31.107Z,27.48,0,0
perimetro-bodega-01,2026-09-24T23:21:01.469Z,27.9,0,0
perimetro-bodega-01,2026-09-24T23:25:32.412Z,27.27,0,0
perimetro-bodega-01,2026-09-24T23:27:02.741Z,27.68,1,0
perimetro-bodega-01,2026-09-24T23:34:34.757Z,27.74,0,0
perimetro-bodega-01,2026-09-24T23:36:05.108Z,27.55,0,0
perimetro-bodega-01,2026-09-25T01:03:17.169Z,26.28,0,0
perimetro-bodega-01,2026-09-25T01:48:27.624Z,25.31,0,1
perimetro-bodega-01,2026-09-25T02:42:40.178Z,24.8,0,0
perimetro-bodega-01,2026-09-25T02:44:10.563Z,24.55,0,0
perimetro-bodega-01,2026-09-25T02:45:40.907Z,24.94,1,0
